,DDE_HD,DDE_DD,DDE_QK,DDE_QD,DDE_VM,DDE_WV,DDE_MK,DDE_MD,DDE_GP,DDE_DN,DDE_AI,DDE_AH,DDE_SS,DDE_TT,CTDC_secondarystruct.G3,QSO3_SC_M,CTDD_hydrophobicity_CASG920101.3.residue75,DDR_N,CTDD_hydrophobicity_CASG920101.3.residue0,CTDC_secondarystruct.G1,DDE_YL,DDE_VD,MSW__27,Z3__7,CKSAAGP_uncharger.uncharger.gap1,CKSAAP_TS.gap3,QSO3_SC_L,CKSAAP_IY.gap2,DDE_DQ,DDE_PS,MSW__7,DDE_LI,CTDC_hydrophobicity_ENGD860101.G3,CKSAAP_NG.gap1,AAC_K,DDE_HE,PAAC_Xc1.R,CTDD_polarity.2.residue50,CTDD_polarity.2.residue0,CTriad_g6.g1.g1,CTriad_g4.g3.g1,Z5__26,CKSAAP_AL.gap1,DDE_DP,CKSAAP_VS.gap2,NMBroto_CHAM810101.lag2,Z3__21,CTriad_g6.g3.g2,GTPC_postivecharger.alphaticr.aromatic,CKSAAGP_alphaticr.aromatic.gap4,Geary_CHAM820102.lag3,Z3__27,Z5__46,DDE_EK,CKSAAP_HR.gap3,Geary_CHAM820101.lag3,TM_tend,formula_H,CTDT_hydrophobicity_PONP930101.Tr1221,MSW__16,MSW__8,NMBroto_CIDH920105.lag2,Z5__44,DDE_GL,CTDD_hydrophobicity_FASG890101.1.residue0,CKSAAP_ET.gap3,OVP_Hydrophobic_N4,DDE_SL,DDE_PP,Charge_phys,y
positive369,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-0.68451,-0.51986,-0.93746,0.49893,-0.61402,1.17371,-0.22045,-0.24832,1.20059,-0.59578,0.00584,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,-0.95062,-0.24955,-1.2576,-0.19169,-0.05628,-0.11703,-0.75649,0.69125,-0.77343,-0.28071,-0.21525,0.33202,-0.30461,-0.19193,-0.2232,0.15242,0.45176,-0.23907,-0.24428,-0.59064,-0.92887,0.16362,-1.43356,-0.2726,-0.10657,-0.71412,-0.12337,-1.32664,2.54849,-2.5008,-0.15253,0.54839,-1.93679,-0.26272,0.05573,-0.202,0.73019,-0.27646,-0.15406,-0.56563,1
positive370,-0.14787,-0.2095,3.70547,-0.18285,-0.12459,-0.13402,-0.15117,-0.13676,-0.25449,-0.20083,-0.27874,-0.18063,-0.27776,-0.25369,-0.75877,0.78747,-0.9041,2.6158,-0.57748,1.30234,-0.26157,-0.27124,-0.61774,-0.43296,-0.79504,-0.22454,0.60621,-0.1838,-0.19503,-0.29104,-0.21175,2.91189,-0.00569,-0.19169,0.35646,-0.14252,0.37152,0.13227,-0.61398,-0.28071,-0.21525,-1.28738,-0.30461,-0.22007,-0.2232,-0.08027,-0.96303,-0.23907,-0.24428,-0.59064,-1.24448,0.75995,-0.22309,-0.28344,-0.10657,-1.75887,1.16439,2.21309,-0.29657,0.44995,-0.31479,-1.06788,-0.33686,-0.32913,-0.57361,-0.202,0.73019,5.676,-0.19237,-0.35905,1
positive371,-0.11566,-0.19123,-0.21189,-0.1584,-0.07893,-0.09837,-0.13592,-0.12008,-0.19915,-0.18334,-0.22725,-0.12131,2.66206,-0.18904,0.15523,-0.51986,-0.86561,-0.92396,-0.53531,-1.31981,-0.20483,-0.23961,2.01553,0.27786,2.04444,-0.22454,0.05677,-0.1838,-0.17102,4.70834,-2.37928,3.91667,1.43882,-0.19169,-1.01935,-0.10735,-0.75649,1.53949,1.85958,-0.28071,-0.21525,-0.50708,-0.30461,-0.18124,-0.2232,-0.0958,1.67306,-0.23907,-0.24428,-0.59064,1.09786,0.03315,-0.73175,-0.26849,-0.10657,-0.89447,1.2289,-1.11594,-0.83849,0.72221,-2.19589,-0.88018,-0.5748,-0.23748,0.70268,-0.202,-1.36951,-0.24014,-0.1395,-0.39052,1
positive372,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,1.39484,-0.51986,1.16414,0.4168,1.68823,-0.62717,-0.22045,-0.24832,0.48678,0.06834,0.80672,-0.22454,0.74927,-0.1838,-0.17764,-0.21124,-1.57113,-0.24955,-0.70989,-0.19169,-1.01935,-0.11703,0.41852,-0.02018,-0.77343,-0.28071,-0.21525,-1.06662,-0.30461,-0.19193,-0.2232,-1.49536,0.66683,-0.23907,-0.24428,-0.59064,1.28822,0.20072,0.36004,-0.2726,-0.10657,0.53826,-0.27484,-0.44171,0.80661,-0.17254,-0.86964,-1.05335,0.70047,-0.26272,0.85672,-0.202,0.73019,-0.27646,6.36637,-0.56563,1
positive373,-0.15821,-0.21536,-0.23709,-0.19071,-0.13925,-0.14547,-0.15606,-0.14211,-0.27226,3.15741,3.00708,-0.19968,-0.30861,-0.27445,-0.94443,-0.51986,0.63874,1.44547,0.63303,1.34254,-0.27979,-0.2814,-1.39438,0.27883,0.15146,-0.22454,-0.16001,-0.1838,-0.20274,-0.3264,-0.83815,-0.32281,-0.29911,-0.19169,0.7864,-0.15381,5.12831,1.18035,1.87747,-0.28071,-0.21525,0.17877,-0.30461,-0.23254,-0.2232,-0.32503,-2.76187,-0.23907,-0.24428,-0.59064,-0.69991,1.97431,3.16433,-0.28824,-0.10657,-0.25246,1.27235,4.10937,0.25123,-0.96664,0.25483,-1.34002,-0.37576,-0.35856,-0.89544,-0.202,-1.36951,-0.41439,-0.20935,-0.22397,1
positive374,-0.14053,-0.20534,-0.22663,-0.17728,-0.11419,-0.1259,-0.1477,-0.13296,2.76712,-0.19685,-0.26701,-0.16713,-0.25589,-0.23897,-0.19203,-0.51986,0.07032,-0.92396,-0.31783,-0.03477,-0.24865,-0.26404,-1.32224,-1.5918,-0.79504,-0.22454,0.09111,-0.1838,-0.18957,-0.26597,-0.23518,-0.28436,0.2414,-0.19169,2.02192,-0.13451,0.29694,-0.18867,-0.55803,-0.28071,-0.21525,-0.53131,-0.30461,-0.21123,-0.2232,-0.79261,-1.39705,-0.23907,-0.24428,-0.59064,0.21343,1.25103,0.87893,-0.28003,-0.10657,0.00381,1.00108,1.74955,-0.16109,-0.15153,-0.25315,-2.49568,0.85823,-0.30826,-0.82957,-0.202,0.73019,-0.34201,-0.18033,-1.49034,1
positive375,-0.11095,-0.18856,-0.2091,-0.15482,-0.07225,-0.09315,-0.13369,-0.11764,-0.19106,-0.18079,4.55547,-0.11264,-0.16763,-0.17958,0.35516,-0.51986,0.63874,0.3244,1.11266,-0.62717,-0.19653,-0.23498,1.39953,-0.72373,-0.79504,-0.22454,0.83829,-0.1838,-0.16751,-0.16481,-0.58603,-0.22001,1.07017,-0.19169,-1.01935,-0.1022,-0.75649,0.51339,1.17986,-0.28071,-0.21525,1.1468,-0.30461,-0.17555,-0.2232,-0.79831,0.80114,-0.23907,-0.24428,-0.59064,1.65242,0.02646,-1.47004,-0.2663,-0.10657,2.50649,0.11196,-1.7059,-0.03793,-0.48639,-0.16209,-0.75705,1.20826,-0.22407,0.3561,-0.202,-1.36951,-0.22085,-0.13176,-0.28108,1
positive376,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.29463,-0.51986,1.92305,2.41253,0.98476,-0.17695,-0.25519,-0.26769,0.35623,0.22301,0.9402,-0.22454,-0.45622,-0.1838,-0.19234,-0.27867,-0.61645,-0.29244,-0.70989,-0.19169,-0.29705,-0.13857,-0.75649,-0.28696,-0.30836,-0.28071,-0.21525,-1.15148,-0.30461,-0.21571,-0.2232,-0.33374,0.55984,4.68535,-0.24428,0.66317,-0.81239,-0.17703,-0.12651,-0.28176,-0.10657,-0.65382,0.50139,0.9489,-0.66023,0.89998,1.42184,0.61712,-1.36557,-0.31883,-0.84538,-0.202,-1.36951,-0.35722,-0.18643,0.60343,1
positive377,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,3.19751,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-0.16467,-0.51986,1.86467,-0.92396,-0.35822,-0.17695,-0.22045,-0.24832,0.31753,1.17228,0.00584,-0.22454,1.22417,-0.1838,-0.17764,-0.21124,-0.32697,-0.24955,2.02867,-0.19169,-1.01935,-0.11703,-0.75649,-0.7316,-0.40137,-0.28071,-0.21525,0.44515,-0.30461,-0.19193,-0.2232,-0.85694,0.52027,-0.23907,-0.24428,3.1708,0.31327,-0.08144,-1.4749,-0.2726,-0.10657,-0.68106,-0.6192,-0.52599,0.22599,0.09892,-1.44116,-0.48608,0.89308,-0.26272,0.45622,-0.202,-1.36951,-0.27646,-0.15406,-0.24059,1
positive378,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.29463,-0.51986,-1.05421,1.55018,-0.74193,0.49838,-0.25519,-0.26769,-0.43926,-0.44724,0.36179,-0.22454,-0.9666,-0.1838,-0.19234,-0.27867,0.49784,-0.29244,-1.12067,-0.19169,-1.01935,-0.13857,1.40775,0.24661,-0.30836,-0.28071,-0.21525,-0.30575,-0.30461,-0.21571,2.95208,-0.60663,-0.71576,-0.23907,-0.24428,-0.59064,1.54508,0.08345,-0.01703,-0.28176,-0.10657,2.47398,0.2852,0.9489,0.19543,0.13883,-0.39621,1.17888,0.31051,-0.31883,-0.84538,-0.202,0.73019,-0.35722,-0.18643,-0.79431,1
positive379,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,0.48512,-0.51986,0.69712,1.02045,-0.16636,-0.17695,-0.25519,-0.26769,1.16884,-0.67328,-0.21662,-0.22454,-0.41683,-0.1838,-0.19234,-0.27867,0.19427,-0.29244,-0.29911,-0.19169,-0.29705,-0.13857,0.34428,-0.55375,-0.5874,-0.28071,-0.21525,-0.62429,-0.30461,-0.21571,-0.2232,0.04224,-0.19265,-0.23907,-0.24428,-0.59064,-1.27203,0.57521,-0.39972,-0.28176,-0.10657,-0.01829,1.19025,0.9489,1.05109,-0.79341,-0.76904,-0.95987,0.1122,-0.31883,-0.24464,-0.202,0.73019,-0.35722,-0.18643,0.19399,1
positive380,-0.13278,-0.20094,-0.22203,-0.1714,-0.1032,-0.11732,-0.14403,-0.12895,-0.22857,-0.19264,-0.25462,-0.15285,-0.23276,-0.22341,-0.4093,-0.51986,0.86195,1.00813,1.35719,0.29975,-0.23499,-0.25643,-0.53413,0.90049,1.98134,3.9148,1.1026,-0.1838,-0.18379,-0.23946,-0.99432,-0.2675,0.54662,4.62393,0.68018,-0.12605,0.4109,0.04259,-0.16063,-0.28071,-0.21525,-0.19527,-0.30461,-0.20188,-0.2232,-1.35282,-1.40042,-0.23907,-0.24428,-0.59064,0.56055,-0.43035,2.06611,-0.27644,-0.10657,0.08433,0.79705,0.27466,-0.49979,-0.95368,-1.1188,0.86502,0.30405,-0.2862,-0.79237,-0.202,0.73019,3.07069,-0.16761,0.23578,1
positive381,-0.15139,-0.2115,-0.23306,-0.18553,-0.12959,-0.13792,-0.15284,-0.13859,-0.26055,-0.20274,-0.28438,-0.18713,-0.28828,-0.26077,-1.18072,-0.51986,0.66527,1.01224,0.09526,1.11231,-0.26778,-0.2747,-1.87246,-0.11947,-0.27447,-0.22454,0.64511,-0.1838,-0.19766,-0.3031,0.34969,-0.30799,0.26105,-0.19169,1.6072,-0.14637,0.36057,-0.69927,-0.63814,-0.28071,-0.21525,-0.75255,1.97604,-0.22432,-0.2232,0.55503,-0.86037,-0.23907,-0.24428,-0.59064,0.27628,0.73535,0.40824,-0.28507,-0.10657,-1.09619,0.15425,2.88732,0.03245,-1.04465,-0.29023,-0.31373,-0.74092,-0.33917,-0.87268,-0.202,0.73019,-0.38649,-0.19816,-1.09012,1
positive382,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.68451,-0.51986,-1.40448,-0.92396,-1.12564,1.51137,-0.25519,-0.26769,-0.55166,-0.51644,-0.21662,-0.22454,-0.9666,-0.1838,-0.19234,-0.27867,0.93434,-0.29244,-2.35302,-0.19169,0.42525,-0.13857,-0.75649,0.51339,-0.86644,-0.28071,-0.21525,-0.71375,-0.30461,-0.21571,-0.2232,0.51663,0.16842,-0.23907,-0.24428,-0.59064,-0.68429,-0.20764,-1.27975,2.88319,-0.10657,-0.37499,0.00224,0.35894,2.7624,-1.96157,0.35413,1.85742,-1.36425,-0.31883,-0.54501,-0.202,0.73019,-0.35722,-0.18643,-1.11989,1
positive383,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-0.68451,-0.51986,1.16414,0.52767,0.665,-0.62717,-0.22045,-0.24832,-0.22068,-0.0975,0.00584,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,-0.1295,-0.24955,0.93324,-0.19169,0.90678,-0.11703,1.26902,-0.37589,0.71479,-0.28071,-0.21525,-0.43832,-0.30461,-0.19193,-0.2232,-0.16554,-0.69506,-0.23907,-0.24428,1.29008,0.61247,1.31082,2.02371,-0.2726,-0.10657,1.56803,3.09129,0.48536,-0.35463,0.88605,-0.17889,-3.21448,1.4282,-0.26272,-0.74525,-0.202,0.73019,-0.27646,-0.15406,-0.32482,1
positive384,-0.12872,-0.19864,-0.21963,-0.16832,-0.09745,-0.11283,-0.1421,-0.12685,-0.2216,-0.19043,-0.24813,-0.14537,-0.22066,-0.21526,-0.78198,-0.51986,1.66035,0.52562,-0.40618,-0.34578,-0.22784,-0.25244,-0.3961,-1.11712,-0.05136,-0.22454,-0.9666,-0.1838,-0.18076,-0.22558,1.43925,-0.25868,0.72785,-0.19169,-1.01935,-0.12161,0.3405,1.18035,2.34254,-0.28071,-0.21525,-0.18349,-0.30461,-0.19699,-0.2232,-0.04589,0.43031,-0.23907,-0.24428,-0.59064,-0.41918,0.13961,-0.44822,-0.27455,-0.10657,-0.75202,-0.97603,0.23252,-0.43205,1.31835,0.45183,0.29078,-0.14878,-0.27466,0.3561,-0.202,-1.36951,-0.29364,-0.16094,0.66844,1
positive385,-0.11095,-0.18856,-0.2091,-0.15482,-0.07225,-0.09315,-0.13369,-0.11764,-0.19106,-0.18079,-0.21972,-0.11264,-0.16763,-0.17958,-0.94443,-0.51986,0.05496,-0.92396,0.47315,-0.06439,5.06597,-0.23498,-0.64589,-0.15204,-0.79504,-0.22454,-0.22251,-0.1838,-0.16751,-0.16481,1.485,-0.22001,0.38553,-0.19169,0.18448,-0.1022,0.26268,1.40267,2.57507,-0.28071,-0.21525,1.30624,-0.30461,-0.17555,-0.2232,0.26723,-0.54301,-0.23907,-0.24428,-0.59064,-0.49947,0.10578,0.21524,-0.2663,-0.10657,1.10751,0.67016,-1.24236,-1.51588,-0.44684,-1.1836,-1.10862,0.37358,-0.22407,-0.64513,-0.202,-1.36951,-0.22085,-0.13176,-1.70381,1
positive386,-0.12453,-0.19626,4.48779,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,0.35516,-0.51986,0.69712,1.10258,1.17662,1.17371,-0.22045,-0.24832,-0.52757,0.97199,0.00584,-0.22454,-0.34473,-0.1838,-0.17764,-0.21124,-0.2919,-0.24955,-1.80531,-0.19169,3.79599,-0.11703,-0.75649,-0.7316,0.34274,-0.28071,-0.21525,-1.65379,-0.30461,4.59684,-0.2232,0.02674,-1.08772,-0.23907,-0.24428,-0.59064,-0.27368,3.08537,1.00396,-0.2726,-0.10657,0.52845,-0.58578,0.14824,-1.51588,-0.43746,1.13223,1.06808,1.37386,-0.26272,-0.74525,-0.202,-1.36951,-0.27646,-0.15406,-0.62768,1
positive387,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.29463,-0.51986,0.34685,-0.92396,-0.93378,0.49838,-0.25519,-0.26769,-1.03596,0.27473,-0.79504,-0.22454,0.43907,-0.1838,-0.19234,-0.27867,0.41782,-0.29244,0.52246,-0.19169,0.42525,-0.13857,-0.75649,0.24661,-0.02932,-0.28071,-0.21525,0.7435,-0.30461,-0.21571,-0.2232,0.03943,-0.26732,-0.23907,2.63255,0.66317,0.00169,-0.55616,-1.00731,-0.28176,-0.10657,-0.6718,0.02622,1.20174,0.62326,-1.04025,0.46597,1.32899,-0.58358,2.91497,-0.54501,-0.202,0.73019,-0.35722,-0.18643,-0.85017,1
positive388,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,-0.26091,-0.16009,-0.24449,-0.2313,0.35516,-0.51986,0.15226,-0.92396,0.57974,-1.37753,-0.24192,-0.26029,1.0239,-0.1297,-0.14432,-0.22454,-0.21584,-0.1838,-0.18672,3.85489,1.4173,-0.27606,-1.44017,-0.19169,-1.01935,-0.13034,-0.75649,-0.37589,-0.52539,-0.28071,-0.21525,1.48073,-0.30461,-0.20662,-0.2232,1.1944,1.08947,-0.23907,-0.24428,-0.59064,1.03948,-0.35251,-1.44695,-0.27826,-0.10657,1.56995,-0.14372,0.02183,-0.0814,0.84543,0.82334,0.14995,3.2451,-0.2974,-0.812,-0.202,-1.36951,-0.32637,-0.17406,-0.75532,1
positive389,-0.1615,-0.21723,-0.23905,-0.19321,-0.14393,-0.14911,-0.15762,-0.14382,-0.27792,3.0848,-0.30054,-0.20575,-0.31844,2.76353,-0.68451,-0.51986,-0.28363,1.7206,-0.97215,0.36331,-0.28559,-0.28463,-0.48723,0.47702,-0.79504,-0.22454,-0.56022,-0.1838,-0.2052,-0.33766,0.44715,-0.32997,-0.70989,-0.19169,1.29201,-0.15741,0.35071,0.19325,-0.25255,-0.28071,-0.21525,-0.73851,-0.30461,-0.23651,-0.2232,-0.29634,-0.5304,-0.23907,-0.24428,-0.59064,0.26238,0.85617,-0.04137,-0.28977,-0.10657,1.49126,0.19906,3.1823,0.1776,-0.46347,0.56051,1.38538,-0.25304,-0.36794,-0.66516,2.54083,0.73019,-0.42788,-0.21476,-0.38601,1
positive390,-0.14425,-0.20744,3.80987,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.68451,0.72212,-0.87908,-0.92396,-0.55007,1.51137,-0.25519,-0.26769,-1.32227,0.781,-0.21662,-0.22454,-0.46859,-0.1838,-0.19234,-0.27867,-0.10631,-0.29244,-0.70989,-0.19169,-0.29705,-0.13857,2.60321,-1.62089,-0.5874,-0.28071,-0.21525,-1.47346,-0.30461,-0.21571,-0.2232,0.03103,-1.80861,-0.23907,-0.24428,-0.59064,-1.19101,0.2308,1.96602,-0.28176,-0.10657,0.18558,0.70599,1.66527,0.62326,0.72434,0.86471,-0.24398,0.3315,-0.31883,-0.84538,-0.202,-1.36951,-0.35722,-0.18643,1.86929,1
positive391,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,-0.26091,-0.16009,-0.24449,-0.2313,0.35516,-0.51986,-1.0153,-0.92396,-0.69929,-1.37753,-0.24192,-0.26029,1.25614,0.86066,0.50639,3.61913,-0.18557,-0.1838,-0.18672,3.85489,1.13966,-0.27606,-0.98375,-0.19169,-1.01935,-0.13034,-0.75649,0.51339,-0.83544,-0.28071,-0.21525,0.70777,-0.30461,-0.20662,-0.2232,0.4332,1.18536,-0.23907,-0.24428,-0.59064,0.93764,-0.59332,-1.30031,-0.27826,-0.10657,0.36671,-1.17232,0.10611,-0.0814,1.20824,-0.29171,0.93904,2.51584,-0.2974,2.19169,-0.202,0.73019,-0.32637,-0.17406,-0.75532,1
positive392,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-0.68451,-0.51986,-0.00342,0.66319,0.4092,0.27327,-0.22045,-0.24832,-1.65342,0.19466,-0.79504,-0.22454,0.24361,-0.1838,-0.17764,-0.21124,-0.88139,-0.24955,1.48095,-0.19169,1.86985,-0.11703,-0.75649,-1.44303,-0.40137,-0.28071,-0.21525,-0.88482,-0.30461,-0.19193,-0.2232,0.06764,0.6514,-0.23907,-0.24428,-0.59064,1.10149,-0.79448,0.64583,-0.2726,-0.10657,-1.28056,0.24159,0.40108,-0.93526,-0.20418,-0.81199,0.03739,-0.06934,-0.26272,0.05573,-0.202,0.73019,-0.27646,-0.15406,-1.30852,1
positive393,-0.13278,-0.20094,-0.22203,-0.1714,-0.1032,-0.11732,-0.14403,-0.12895,-0.22857,-0.19264,-0.25462,-0.15285,-0.23276,-0.22341,0.04938,-0.51986,-0.37429,-0.92396,0.00292,-0.49475,-0.23499,3.39196,0.59177,-0.88895,0.59315,-0.22454,1.31368,-0.1838,-0.18379,-0.23946,-0.60654,3.32385,1.0299,-0.19169,-0.16959,-0.12605,-0.75649,-0.899,-0.8172,-0.28071,-0.21525,-0.40592,-0.30461,4.2776,-0.2232,-0.85902,0.78841,-0.23907,-0.24428,-0.59064,0.76014,0.6417,-0.32928,-0.27644,-0.10657,0.21874,-1.01978,0.5275,-1.51588,1.68431,-0.73683,-0.81807,-0.19806,-0.2862,-0.08562,-0.202,-1.36951,3.07069,-0.16761,-0.69953,1
positive394,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,3.99133,-0.13765,-0.20814,-0.20684,0.35516,-0.51986,-0.70395,0.67551,-0.35822,-0.17695,-0.22045,-0.24832,1.18769,-1.94061,-0.79504,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,-0.02732,-0.24955,-1.2576,-0.19169,-0.05628,-0.11703,-0.75649,1.04696,-0.77343,-0.28071,-0.21525,2.19507,-0.30461,-0.19193,-0.2232,2.37896,-0.27438,-0.23907,-0.24428,1.29008,-0.84173,0.20617,-1.70923,-0.2726,-0.10657,-0.25979,0.35712,-1.41092,0.80661,-2.43879,0.15284,-0.26355,0.06712,-0.26272,2.05819,-0.202,-1.36951,-0.27646,-0.15406,-0.56563,1
positive395,-0.14053,-0.20534,-0.22663,-0.17728,-0.11419,-0.1259,-0.1477,7.12214,-0.24189,-0.19685,-0.26701,-0.16713,-0.25589,-0.23897,-0.19203,0.7132,-1.03578,0.38805,-0.72173,0.6761,-0.24865,-0.26404,-0.93679,-1.19862,-0.79504,-0.22454,0.5167,-0.1838,-0.18957,-0.26597,1.10654,3.10159,1.1062,-0.19169,1.2616,-0.13451,-0.75649,0.93463,2.08553,-0.28071,-0.21525,-1.37412,-0.30461,-0.21123,-0.2232,0.79034,0.41575,-0.23907,-0.24428,-0.59064,0.39214,-0.61596,0.05539,-0.28003,-0.10657,-0.67407,0.24192,1.53885,-1.06429,-0.02265,-0.23625,0.20063,-0.34495,-0.30826,-0.82957,-0.202,0.73019,-0.34201,-0.18033,0.3363,1
positive396,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,3.99133,-0.13765,-0.20814,-0.20684,-0.68451,1.473,0.23009,0.44554,0.665,0.72349,-0.22045,-0.24832,0.4138,0.27553,0.00584,-0.22454,-0.1675,5.93513,-0.17764,-0.21124,-0.30327,-0.24955,-0.16218,-0.19169,-1.01935,-0.11703,-0.75649,-1.44303,-0.77343,-0.28071,-0.21525,-1.06811,-0.30461,-0.19193,-0.2232,-0.03993,0.94979,-0.23907,-0.24428,-0.59064,-0.77652,-0.39614,-1.31585,-0.2726,-0.10657,-0.8885,0.69926,-0.56813,-0.93526,1.35277,-0.25615,-1.67876,-0.30728,-0.26272,-0.34476,-0.202,0.73019,-0.27646,-0.15406,-0.19786,1
positive397,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,2.42466,-0.20684,0.875,1.21811,-1.17097,-0.92396,-0.86983,0.27327,-0.22045,-0.24832,-0.17271,0.63337,-0.79504,-0.22454,1.12392,-0.1838,-0.17764,-0.21124,0.51005,-0.24955,0.38553,-0.19169,-1.01935,-0.11703,0.35075,0.69125,0.71479,-0.28071,-0.21525,-0.0416,-0.30461,-0.19193,-0.2232,-2.70091,-0.61465,-0.23907,-0.24428,-0.59064,-0.47398,0.10004,-0.34706,-0.2726,-0.10657,-1.48974,-0.8017,-0.52599,-0.93526,0.77147,0.83958,0.16269,-0.81058,3.50456,-0.34476,-0.202,0.73019,-0.27646,-0.15406,-0.92525,1
positive398,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,0.09525,-0.51986,-1.40448,-0.92396,-1.12564,1.17371,-0.25519,-0.26769,0.45682,0.4283,-0.21662,-0.22454,-0.9666,-0.1838,-0.19234,-0.27867,0.32311,-0.29244,-2.35302,-0.19169,-0.29705,-0.13857,-0.75649,0.51339,-0.86644,-0.28071,-0.21525,-1.5793,-0.30461,-0.21571,-0.2232,0.74784,0.79421,-0.23907,-0.24428,-0.59064,-0.42692,-0.58186,-1.12046,2.88319,-0.10657,0.69979,-1.40586,0.3168,1.90674,-1.51649,0.5887,1.53026,-0.57292,-0.31883,-0.24464,-0.202,0.73019,-0.35722,-0.18643,1.11724,1
positive399,-0.12453,-0.19626,-0.21715,5.86665,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-1.20435,3.07905,1.16414,-0.92396,1.68823,1.17371,-0.22045,-0.24832,-0.31814,-0.59461,0.00584,-0.22454,1.19813,-0.1838,-0.17764,-0.21124,-0.14262,-0.24955,2.02867,-0.19169,-0.05628,-0.11703,-0.75649,1.40267,2.57507,-0.28071,-0.21525,-1.72635,-0.30461,-0.19193,-0.2232,0.4976,0.57548,-0.23907,-0.24428,-0.59064,1.21918,-1.37388,0.70013,-0.2726,-0.10657,2.39818,-0.74094,0.02183,-1.51588,2.6046,-0.22835,0.49156,0.36829,-0.26272,-0.74525,-0.202,-1.36951,-0.27646,-0.15406,0.48659,1
positive400,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,3.77947,-0.68451,1.04358,-0.00342,0.38189,0.4092,0.27327,-0.22045,-0.24832,-0.91994,0.8236,0.00584,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,0.06536,-0.24955,-0.70989,-0.19169,2.83292,-0.11703,-0.75649,1.75839,2.94713,-0.28071,-0.21525,-1.1726,-0.30461,-0.19193,-0.2232,0.09099,-0.3684,4.68535,-0.24428,-0.59064,0.79222,1.59902,0.25418,-0.2726,-0.10657,-1.47086,1.80359,0.14824,-0.93526,-0.59036,0.88904,-1.50562,-0.90128,-0.26272,-0.74525,-0.202,-1.36951,-0.27646,-0.15406,-0.70291,1
