,DDE_HD,DDE_DD,DDE_QK,DDE_QD,DDE_VM,DDE_WV,DDE_MK,DDE_MD,DDE_GP,DDE_DN,DDE_AI,DDE_AH,DDE_SS,DDE_TT,CTDC_secondarystruct.G3,QSO3_SC_M,CTDD_hydrophobicity_CASG920101.3.residue75,DDR_N,CTDD_hydrophobicity_CASG920101.3.residue0,CTDC_secondarystruct.G1,DDE_YL,DDE_VD,MSW__27,Z3__7,CKSAAGP_uncharger.uncharger.gap1,CKSAAP_TS.gap3,QSO3_SC_L,CKSAAP_IY.gap2,DDE_DQ,DDE_PS,MSW__7,DDE_LI,CTDC_hydrophobicity_ENGD860101.G3,CKSAAP_NG.gap1,AAC_K,DDE_HE,PAAC_Xc1.R,CTDD_polarity.2.residue50,CTDD_polarity.2.residue0,CTriad_g6.g1.g1,CTriad_g4.g3.g1,Z5__26,CKSAAP_AL.gap1,DDE_DP,CKSAAP_VS.gap2,NMBroto_CHAM810101.lag2,Z3__21,CTriad_g6.g3.g2,GTPC_postivecharger.alphaticr.aromatic,CKSAAGP_alphaticr.aromatic.gap4,Geary_CHAM820102.lag3,Z3__27,Z5__46,DDE_EK,CKSAAP_HR.gap3,Geary_CHAM820101.lag3,TM_tend,formula_H,CTDT_hydrophobicity_PONP930101.Tr1221,MSW__16,MSW__8,NMBroto_CIDH920105.lag2,Z5__44,DDE_GL,CTDD_hydrophobicity_FASG890101.1.residue0,CKSAAP_ET.gap3,OVP_Hydrophobic_N4,DDE_SL,DDE_PP,Charge_phys,y
positive94,-0.12872,-0.19864,-0.21963,5.65893,-0.09745,-0.11283,-0.1421,-0.12685,-0.2216,-0.19043,-0.24813,-0.14537,-0.22066,-0.21526,-0.29463,-0.51986,-0.09098,-0.92396,-0.646,0.49838,-0.22784,-0.25244,-0.40724,1.10864,-0.79504,-0.22454,0.61598,-0.1838,-0.18076,-0.22558,1.80091,3.45046,1.24133,-0.19169,-1.01935,-0.12161,0.27106,2.1808,3.38895,-0.28071,-0.21525,-0.92685,-0.30461,-0.19699,-0.2232,0.09009,0.44959,-0.23907,-0.24428,-0.59064,0.63856,-0.63347,0.23423,-0.27455,-0.10657,0.92348,2.72831,0.27466,-0.43205,1.53656,1.157,-0.63961,-0.71027,-0.27466,-0.77029,-0.202,0.73019,-0.29364,-0.16094,-0.411,1
positive95,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,0.875,-0.51986,-0.47044,0.02874,-0.10241,-1.5276,-0.22045,3.65197,1.28368,0.45462,0.00584,-0.22454,-0.9666,5.93513,-0.17764,-0.21124,0.49403,-0.24955,-0.16218,-0.19169,-1.01935,-0.11703,-0.75649,-0.02018,-0.77343,-0.28071,-0.21525,1.51686,-0.30461,-0.19193,4.27512,-0.42612,1.01842,-0.23907,-0.24428,3.1708,0.25021,-0.60342,-1.32677,-0.2726,-0.10657,1.42531,-0.24278,-1.0738,0.22599,-0.16654,0.16038,0.73565,0.44774,-0.26272,2.05819,-0.202,0.73019,-0.27646,-0.15406,-0.56563,1
positive96,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,0.875,-0.51986,1.39765,0.24433,0.92081,-1.97782,-0.22045,-0.24832,2.3997,-1.06838,0.80672,4.6674,-0.9666,-0.1838,-0.17764,-0.21124,1.88807,-0.24955,-0.16218,-0.19169,-1.01935,-0.11703,0.37352,-0.02018,0.34274,-0.28071,-0.21525,-0.30887,-0.30461,-0.19193,-0.2232,-0.18385,1.44997,-0.23907,-0.24428,-0.59064,-1.1923,-1.14809,-0.09109,-0.2726,-0.10657,0.00521,-1.38169,-0.69455,-0.93526,1.1968,-1.00304,0.55585,0.32891,-0.26272,0.85672,-0.202,0.73019,-0.27646,-0.15406,-1.41286,1
positive97,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,3.58025,-0.16009,-0.24449,-0.2313,-0.07803,-0.51986,0.54144,0.83976,-0.91246,-0.25198,-0.24192,-0.26029,-0.58936,-0.888,-0.79504,-0.22454,0.0125,-0.1838,-0.18672,-0.25291,-0.43299,3.20807,0.84196,-0.19169,1.38832,-0.13034,-0.75649,-0.07946,1.02484,-0.28071,-0.21525,-1.29397,-0.30461,-0.20662,-0.2232,0.48357,0.30258,-0.23907,-0.24428,0.85606,0.85947,0.70608,0.24232,-0.27826,-0.10657,0.6223,-1.07774,1.32815,-1.03772,0.12262,0.80741,-0.9881,0.68276,-0.2974,-0.47826,-0.202,0.73019,-0.32637,-0.17406,-0.06098,1
positive98,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,0.875,1.12232,0.23009,1.75961,0.665,-0.62717,-0.22045,-0.24832,0.19449,-1.05133,0.00584,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,1.50463,-0.24955,-0.70989,-0.19169,-0.05628,-0.11703,-0.75649,-0.7316,-0.77343,-0.28071,-0.21525,0.17675,-0.30461,4.59684,-0.2232,0.00793,1.21369,-0.23907,-0.24428,-0.59064,-1.27024,0.6387,-0.73982,-0.2726,-0.10657,0.27344,-0.47478,-0.56813,0.22599,0.54749,-0.08498,0.01298,0.25275,-0.26272,1.25721,-0.202,-1.36951,-0.27646,-0.15406,-1.41286,1
positive99,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,2.68049,-0.19886,-0.27295,-0.17397,-0.26697,3.1754,0.875,-0.51986,2.09818,0.11498,2.71145,-1.18994,-0.25519,-0.26769,0.56322,-0.22227,0.9402,-0.22454,-0.9666,-0.1838,-0.19234,-0.27867,0.4237,-0.29244,-1.12067,-0.19169,0.42525,-0.13857,-0.75649,-0.82053,-0.5874,-0.28071,-0.21525,0.40486,-0.30461,-0.21571,-0.2232,1.05961,0.86906,-0.23907,-0.24428,-0.59064,-1.70067,-0.41877,0.00066,-0.28176,-0.10657,-0.50426,-1.34508,0.56964,1.90674,-0.63757,-0.44064,0.3873,-2.30839,-0.31883,1.85795,-0.202,-1.36951,-0.35722,2.61212,0.67658,1
positive100,-0.17404,-0.22434,-0.24647,-0.20273,-0.16171,-0.163,-0.16356,-0.15031,-0.29947,-0.21503,-0.32058,-0.22884,-0.35585,-0.30624,-0.09297,-0.51986,-0.31745,1.06767,-0.99332,-0.0838,-0.30769,-0.29695,-0.47014,0.64533,0.7474,-0.22454,-0.47542,2.64032,-0.21455,-0.38054,-0.14976,-0.35725,-0.36993,-0.19169,-0.52121,-0.17111,2.60742,0.05342,-0.7606,-0.28071,-0.21525,-0.34974,-0.30461,-0.25163,-0.2232,0.14609,-1.34847,-0.23907,-0.24428,0.19299,-0.32273,-0.56182,1.46357,-0.29559,-0.10657,-0.3635,0.46385,4.36221,0.22599,-0.71673,0.89933,-0.8806,0.12414,-0.40362,-0.31714,-0.202,-1.36951,-0.47924,2.06997,-0.83167,1
positive101,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.68451,0.79843,1.04738,0.69399,0.02549,1.17371,-0.25519,-0.26769,-0.87687,0.09686,0.9402,-0.22454,0.09078,-0.1838,-0.19234,-0.27867,0.46598,-0.29244,0.52246,-0.19169,-1.01935,-0.13857,0.39752,2.1141,3.31919,-0.28071,-0.21525,-1.54512,-0.30461,-0.21571,-0.2232,0.18224,-0.71509,-0.23907,-0.24428,-0.59064,0.97644,-1.04196,0.64701,-0.28176,-0.10657,1.41113,1.43721,1.11746,-0.66023,-0.55855,0.76358,-0.98127,-0.61428,-0.31883,-0.54501,-0.202,-1.36951,-0.35722,-0.18643,-0.6088,1
positive102,-0.09535,-0.17971,-0.19986,-0.14297,-0.05013,-0.07589,-0.1263,-0.10956,-0.16426,-0.17232,-0.19478,-0.08391,-0.1211,-0.14827,-1.37762,-0.51986,-0.62611,-0.92396,-0.27295,0.87356,-0.16905,-0.21967,0.19116,2.03256,-0.79504,-0.22454,0.97728,-0.1838,-0.15588,-0.11148,-0.53734,-0.18609,0.38553,-0.19169,-1.01935,-0.08517,-0.75649,-0.37589,-0.52539,-0.28071,-0.21525,0.33527,6.21152,-0.15675,-0.2232,1.03525,0.87846,-0.23907,-0.24428,-0.59064,0.67417,0.22968,-1.56829,-0.25906,-0.10657,-0.84453,-0.35358,-2.50655,-0.49979,0.83581,-0.23416,2.76146,-0.80438,-0.17969,2.19169,-0.202,0.73019,-0.15697,-0.10615,0.19316,1
positive103,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,0.48512,0.7826,-0.35368,0.93421,-0.35822,-0.51461,-0.25519,-0.26769,0.02892,0.23748,-0.21662,-0.22454,-0.44434,-0.1838,-0.19234,-0.27867,0.27148,-0.29244,-0.29911,-0.19169,-0.29705,-0.13857,0.32407,0.24661,-0.30836,4.20706,-0.21525,1.14297,-0.30461,-0.21571,-0.2232,-0.57824,-0.4588,-0.23907,-0.24428,1.91698,-0.95144,-0.63461,0.16681,-0.28176,-0.10657,-0.45111,-1.07952,0.86462,0.62326,-0.73323,-0.66422,1.66989,0.7266,-0.31883,-0.84538,-0.202,0.73019,-0.35722,-0.18643,-0.1765,1
positive104,-0.12872,-0.19864,-0.21963,-0.16832,-0.09745,-0.11283,-0.1421,-0.12685,-0.2216,-0.19043,-0.24813,-0.14537,-0.22066,-0.21526,0.19271,-0.51986,0.78468,1.07383,1.27254,-0.34578,4.27869,-0.25244,-1.31917,2.1096,-0.05136,-0.22454,0.20276,-0.1838,-0.18076,-0.22558,0.33852,-0.25868,0.21437,-0.19169,1.68928,-0.12161,-0.75649,0.51339,1.64493,-0.28071,-0.21525,-0.16091,-0.30461,-0.19699,-0.2232,0.39133,0.22604,-0.23907,-0.24428,2.82885,1.53074,-2.19603,0.13991,-0.27455,-0.10657,-1.74101,-0.76467,0.23252,-0.97397,-0.22375,1.20238,-1.00741,-0.55998,-0.27466,-0.01936,-0.202,-1.36951,-0.29364,-0.16094,-0.28287,1
positive105,-0.09535,-0.17971,-0.19986,-0.14297,-0.05013,-0.07589,-0.1263,-0.10956,-0.16426,-0.17232,-0.19478,-0.08391,-0.1211,-0.14827,0.35516,-0.51986,-1.40448,-0.92396,-1.12564,1.62393,-0.16905,-0.21967,-0.72961,0.70689,0.69231,-0.22454,-0.9666,-0.1838,-0.15588,5.87661,-1.67465,-0.18609,-2.35302,-0.19169,-1.01935,-0.08517,1.42504,-0.96875,-0.52539,-0.28071,-0.21525,-0.78519,-0.30461,-0.15675,-0.2232,0.21654,-2.95711,-0.23907,-0.24428,-0.59064,1.41658,-0.89783,1.83693,-0.25906,-0.10657,-0.75925,0.12256,-2.54869,2.54849,-0.37885,-1.64109,1.28668,-0.29751,-0.17969,0.18923,-0.202,0.73019,-0.15697,-0.10615,1.86133,1
positive106,-0.13278,-0.20094,-0.22203,-0.1714,-0.1032,-0.11732,-0.14403,-0.12895,-0.22857,3.84048,-0.25462,-0.15285,-0.23276,-0.22341,0.50806,-0.51986,-0.58032,0.34699,-0.22279,-0.49475,-0.23499,3.39196,1.40205,-0.45245,0.59315,-0.22454,1.96615,-0.1838,-0.18379,-0.23946,0.99717,-0.2675,1.0299,-0.19169,-1.01935,-0.12605,-0.75649,0.67032,-0.8172,-0.28071,5.1565,-1.00751,2.73625,-0.20188,-0.2232,0.43171,1.77196,-0.23907,-0.24428,-0.59064,-1.20997,-0.32117,-0.64687,-0.27644,-0.10657,0.48837,0.50295,0.19038,-1.00784,1.60352,0.04968,-0.64438,0.74762,-0.2862,-0.439,-0.202,0.73019,-0.31026,-0.16761,0.27424,1
positive107,-0.14787,-0.2095,-0.23097,-0.18285,-0.12459,-0.13402,-0.15117,-0.13676,-0.25449,-0.20083,-0.27874,-0.18063,-0.27776,-0.25369,-0.38746,0.61091,1.5978,-0.92396,-0.7602,0.016,-0.26157,-0.27124,-1.70851,-0.18333,-0.79504,-0.22454,-0.9666,-0.1838,-0.19503,-0.29104,0.73208,-0.30031,-0.39691,-0.19169,0.35646,-0.14252,2.31396,0.64043,0.71479,-0.28071,5.1565,0.67305,-0.30461,-0.22007,-0.2232,1.32342,-1.96192,-0.23907,2.48114,0.58481,0.42158,-0.67644,0.85834,-0.28344,-0.10657,0.47309,-1.08024,2.12881,0.5163,-0.82654,-0.42361,0.84016,-0.26132,-0.32913,-0.85968,-0.202,0.73019,-0.37204,-0.19237,0.29744,1
positive108,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,-0.26091,-0.16009,-0.24449,-0.2313,0.78836,-0.51986,-0.43152,-0.92396,-0.91246,-1.75271,-0.24192,-0.26029,2.26938,0.00725,0.50639,3.61913,-0.9666,-0.1838,-0.18672,-0.25291,0.09983,-0.27606,-0.07089,-0.19169,-1.01935,-0.13034,-0.75649,1.10625,1.02484,-0.28071,-0.21525,0.27062,-0.30461,-0.20662,-0.2232,0.19688,0.48542,-0.23907,-0.24428,-0.59064,-1.56292,0.14679,0.55631,-0.27826,-0.10657,-1.1377,-0.66555,-0.56813,0.87492,0.41957,0.90908,-1.31055,1.13611,-0.2974,-0.14452,3.91224,-1.36951,-0.32637,-0.17406,-1.53278,1
positive109,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,2.68049,-0.19886,-0.27295,-0.17397,-0.26697,3.1754,0.875,-0.51986,-1.40448,0.11498,-1.12564,-1.18994,-0.25519,-0.26769,0.57361,-0.33509,0.9402,-0.22454,-0.9666,-0.1838,-0.19234,-0.27867,0.48679,-0.29244,-1.53146,-0.19169,0.42525,-0.13857,-0.75649,-0.55375,-0.5874,-0.28071,-0.21525,0.48278,-0.30461,-0.21571,-0.2232,1.01846,1.35125,-0.23907,-0.24428,-0.59064,0.28655,-0.38911,-0.77386,-0.28176,-0.10657,-0.38374,-1.34622,0.65392,1.90674,-0.26925,-0.72011,0.09351,-1.71661,-0.31883,1.85795,-0.202,-1.36951,-0.35722,2.61212,0.63585,1
positive110,-0.09535,-0.17971,-0.19986,-0.14297,-0.05013,-0.07589,-0.1263,-0.10956,-0.16426,-0.17232,-0.19478,-0.08391,-0.1211,-0.14827,0.35516,2.13173,0.93063,-0.92396,1.43242,-0.62717,-0.16905,-0.21967,0.26536,1.31886,-0.79504,-0.22454,0.09664,-0.1838,-0.15588,-0.11148,-0.26425,-0.18609,1.29838,-0.19169,-1.01935,-0.08517,-0.75649,0.21696,1.33489,-0.28071,-0.21525,0.4787,-0.30461,-0.15675,-0.2232,-4.57162,1.33327,-0.23907,-0.24428,-0.59064,0.51711,-0.91869,-0.89772,-0.25906,-0.10657,0.39516,1.59299,-2.46441,-0.49979,1.39009,0.68094,-1.61879,-0.79491,-0.17969,-0.47826,-0.202,0.73019,-0.15697,-0.10615,0.19316,1
positive111,-0.13278,-0.20094,4.17903,5.47081,-0.1032,-0.11732,-0.14403,-0.12895,-0.22857,-0.19264,-0.25462,-0.15285,-0.23276,-0.22341,0.96674,-0.51986,-1.40448,1.49064,-1.12564,-0.0975,-0.23499,-0.25643,-0.71579,0.48968,1.28725,-0.22454,-0.31886,-0.1838,-0.18379,-0.23946,-1.28518,-0.2675,-1.38647,-0.19169,-0.16959,-0.12605,0.44045,-0.58513,-0.48892,-0.28071,-0.21525,-0.77203,-0.30461,-0.20188,-0.2232,-0.87827,-0.33416,-0.23907,-0.24428,-0.59064,-0.86929,0.07787,0.24931,-0.27644,-0.10657,-1.50213,-0.49744,0.06397,0.00826,0.8411,0.53038,1.13176,0.11891,-0.2862,-0.08562,-0.202,0.73019,3.07069,-0.16761,-0.58494,1
positive112,-0.10602,-0.18576,-0.20618,-0.15107,-0.06525,-0.08769,-0.13135,-0.11509,-0.18259,-0.17811,-0.21183,-0.10355,-0.15292,-0.16968,0.59145,-0.51986,-1.40448,-0.92396,-1.12564,0.80535,-0.18784,-0.23014,-1.84313,0.77666,1.51861,-0.22454,-0.9666,-0.1838,-0.16384,5.20797,-0.80291,-0.20929,-2.35302,-0.19169,0.29392,-0.09682,1.38841,-1.18433,-0.63814,-0.28071,-0.21525,-1.02316,-0.30461,-0.16961,-0.2232,-0.3738,-3.08487,-0.23907,-0.24428,-0.59064,1.32337,-1.23993,1.77854,-0.26401,-0.10657,1.26539,-1.49085,-1.66376,1.73561,-0.38327,-0.08297,1.09446,1.91258,-0.21004,-0.05349,-0.202,0.73019,-0.20065,-0.12366,0.29149,1
positive113,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,-0.26091,-0.16009,-0.24449,-0.2313,0.78836,-0.51986,-0.43152,2.37352,-0.69929,-1.00235,-0.24192,-0.26029,1.13735,-0.35837,-0.14432,-0.22454,-0.36898,-0.1838,-0.18672,-0.25291,2.1443,-0.27606,-0.07089,-0.19169,-0.2168,-0.13034,-0.75649,0.21696,-0.21535,4.20706,-0.21525,0.65678,2.5462,-0.20662,-0.2232,-0.11307,0.96217,-0.23907,-0.24428,-0.59064,0.30798,-0.73686,-0.7363,-0.27826,-0.10657,-0.09263,-1.03979,-0.23101,0.87492,0.50281,0.21719,-0.43538,-0.45963,-0.2974,-0.14452,-0.202,0.73019,-0.32637,-0.17406,-0.6471,1
positive114,-0.13671,-0.20317,-0.22436,-0.17438,-0.10878,-0.12167,-0.14589,-0.13098,-0.23533,-0.19477,-0.26091,-0.16009,-0.24449,-0.2313,0.35516,-0.51986,0.15226,-0.92396,0.57974,-1.37753,-0.24192,-0.26029,1.0239,-0.1297,-0.14432,-0.22454,-0.21584,-0.1838,-0.18672,3.85489,1.4173,-0.27606,-1.44017,-0.19169,-1.01935,-0.13034,-0.75649,-0.37589,-0.52539,-0.28071,-0.21525,1.48073,-0.30461,-0.20662,-0.2232,1.1944,1.08947,-0.23907,-0.24428,-0.59064,1.03948,-0.35251,-1.44695,-0.27826,-0.10657,1.56995,-0.14372,0.02183,-0.0814,0.84543,0.82334,0.14995,3.2451,-0.2974,-0.812,-0.202,-1.36951,-0.32637,-0.17406,-0.75532,1
positive115,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,5.05746,-0.20684,2.95434,-0.51986,-0.47044,-0.25666,-0.10241,-1.07738,-0.22045,-0.24832,0.1867,-0.86535,1.6076,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,0.18199,-0.24955,-1.80531,5.3648,-1.01935,-0.11703,1.49024,1.04696,-0.40137,-0.28071,-0.21525,0.07143,-0.30461,-0.19193,-0.2232,-0.75989,-1.76907,-0.23907,-0.24428,-0.59064,-0.72764,-0.59623,0.05513,-0.2726,-0.10657,-0.98644,-1.50349,-1.36878,1.38724,-2.4717,-0.14518,1.60851,-0.5135,-0.26272,1.25721,-0.202,0.73019,-0.27646,-0.15406,-0.92525,1
positive116,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,0.35516,-0.51986,0.69712,-0.92396,1.17662,-0.17695,-0.22045,-0.24832,0.29059,1.56532,-0.79504,-0.22454,0.61435,-0.1838,-0.17764,-0.21124,0.22552,-0.24955,0.93324,-0.19169,-1.01935,-0.11703,0.38954,0.33553,0.34274,-0.28071,-0.21525,2.24858,-0.30461,-0.19193,-0.2232,-2.59841,-0.24191,-0.23907,-0.24428,1.29008,0.75399,0.08146,-0.30976,-0.2726,-0.10657,-0.51894,-0.81176,-0.65241,0.80661,0.26974,0.27056,-0.9191,-0.24978,7.27183,-0.74525,-0.202,0.73019,-0.27646,-0.15406,0.03999,1
positive117,-0.12872,-0.19864,-0.21963,-0.16832,-0.09745,-0.11283,-0.1421,-0.12685,-0.2216,-0.19043,-0.24813,-0.14537,-0.22066,-0.21526,-0.78198,-0.51986,-0.52882,-0.92396,-0.88582,0.0763,-0.22784,-0.25244,-0.58594,1.18798,-0.79504,-0.22454,1.84343,-0.1838,-0.18076,-0.22558,-0.76637,-0.25868,2.78177,-0.19169,-1.01935,-0.12161,1.39555,1.84731,3.04014,-0.28071,-0.21525,-0.04554,-0.30461,-0.19699,-0.2232,-0.02935,-0.76084,-0.23907,-0.24428,-0.59064,0.29436,0.15712,2.05631,-0.27455,-0.10657,-1.63901,0.01014,0.69606,-0.97397,0.48065,-0.42118,0.96947,0.24454,-0.27466,1.10702,-0.202,0.73019,-0.29364,-0.16094,0.67965,1
positive118,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,-0.10818,-0.14012,-0.12467,-0.21439,-0.18816,3.99133,-0.13765,-0.20814,-0.20684,-0.68451,-0.51986,0.23009,0.17657,0.4092,0.27327,-0.22045,-0.24832,0.18437,-0.88823,0.00584,-0.22454,0.54258,-0.1838,-0.17764,-0.21124,-1.02069,-0.24955,0.93324,-0.19169,-1.01935,-0.11703,0.38563,1.75839,2.57507,-0.28071,-0.21525,-0.34486,-0.30461,-0.19193,-0.2232,0.96159,0.74249,-0.23907,-0.24428,-0.59064,-0.13361,0.16004,-0.08378,-0.2726,-0.10657,-0.20606,0.67115,-0.14673,-0.93526,-0.70142,-0.3847,-0.51717,-0.48407,-0.26272,0.85672,-0.202,0.73019,-0.27646,-0.15406,-0.92525,1
positive119,-0.12453,-0.19626,-0.21715,-0.16513,-0.0915,8.68434,-0.14012,-0.12467,-0.21439,-0.18816,-0.24143,-0.13765,-0.20814,-0.20684,-0.16467,1.3764,-0.00342,0.4168,-0.10241,-0.62717,-0.22045,-0.24832,1.02748,1.57263,0.00584,-0.22454,-0.9666,-0.1838,-0.17764,-0.21124,1.23951,-0.24955,-0.16218,-0.19169,-1.01935,-0.11703,0.35424,-1.08732,-0.77343,-0.28071,5.1565,1.30204,-0.30461,-0.19193,-0.2232,0.79054,0.06214,-0.23907,-0.24428,1.29008,0.213,0.23351,-1.0916,-0.2726,-0.10657,-0.07877,-0.00151,-0.73669,-0.35463,0.23142,0.90012,0.41936,0.23594,-0.26272,-0.34476,-0.202,0.73019,-0.27646,-0.15406,-0.50466,1
positive120,-0.16473,-0.21906,-0.24096,-0.19566,-0.1485,-0.15269,-0.15915,-0.14549,7.37624,-0.20998,-0.3057,-0.21169,-0.32807,-0.28754,1.35485,-0.51986,0.751,-0.92396,1.23565,-0.28084,-0.29128,-0.2878,0.04553,-0.37217,0.07258,-0.22454,-0.48535,-0.1838,-0.20761,-0.3487,0.77296,-0.33699,-1.40506,-0.19169,0.6475,-0.16094,-0.75649,0.10295,-0.93084,-0.28071,1.57533,1.9138,-0.30461,-0.2404,-0.2232,0.10225,-0.63056,-0.23907,-0.24428,-0.59064,-0.87223,-1.16473,-0.80214,-0.29127,-0.10657,-2.64739,-0.98592,1.91811,2.71106,-1.06346,-0.01463,0.99467,0.35519,-0.37712,0.70268,-0.202,-1.36951,-0.4411,-0.22006,-0.56647,1
positive121,-0.14425,-0.20744,3.80987,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-1.07439,0.72984,-1.22935,0.97528,-0.93378,2.1867,-0.25519,-0.26769,-1.07017,-0.17957,0.9402,-0.22454,0.53655,-0.1838,-0.19234,-0.27867,0.38062,-0.29244,0.11168,-0.19169,-0.29705,-0.13857,1.44995,-1.3541,-0.30836,-0.28071,-0.21525,-1.57538,2.22944,-0.21571,-0.2232,-0.61644,-1.80306,-0.23907,-0.24428,-0.59064,-0.00064,-0.05577,1.89783,-0.28176,-0.10657,0.75077,-1.42405,1.53885,0.19543,0.06909,-0.07383,-0.40232,1.04768,-0.31883,-0.54501,-0.202,-1.36951,-0.35722,-0.18643,-0.55371,1
positive122,-0.15139,-0.2115,-0.23306,-0.18553,-0.12959,-0.13792,-0.15284,-0.13859,-0.26055,-0.20274,-0.28438,-0.18713,-0.28828,2.99403,-0.82628,0.73349,0.66527,-0.92396,-0.42798,0.49838,-0.26778,2.90987,0.2064,-0.94006,0.76668,-0.22454,-0.46403,-0.1838,-0.19766,-0.3031,-0.10453,-0.30799,-0.11239,-0.19169,1.6072,-0.14637,-0.75649,0.51339,1.13759,-0.28071,-0.21525,-1.08409,-0.30461,-0.22432,2.61784,-0.21278,-0.15052,-0.23907,-0.24428,-0.59064,-1.03112,1.31726,-0.00374,5.73586,-0.10657,0.2504,0.40512,2.63448,-0.74172,0.63984,-0.02422,0.56901,0.00086,-0.33917,-0.87268,-0.202,0.73019,-0.38649,-0.19816,1.99194,1
positive123,-0.11095,-0.18856,-0.2091,-0.15482,-0.07225,-0.09315,-0.13369,-0.11764,-0.19106,-0.18079,-0.21972,-0.11264,-0.16763,-0.17958,-0.94443,-0.51986,1.22251,-0.92396,-0.16636,0.49838,-0.19653,-0.23498,-0.82194,-1.20725,-0.79504,-0.22454,-0.15334,-0.1838,-0.16751,-0.16481,-2.08525,-0.22001,1.07017,-0.19169,0.18448,-0.1022,0.30042,-0.37589,-0.68042,-0.28071,-0.21525,-0.20641,4.25668,-0.17555,-0.2232,-0.89181,-0.67933,-0.23907,10.11231,-0.59064,-0.81614,-0.21455,0.47526,-0.2663,-0.10657,-0.19273,1.05436,-1.15808,-0.03793,-0.65052,-1.53948,-1.47062,-1.88943,-0.22407,-0.64513,-0.202,-1.36951,-0.22085,-0.13176,0.76043,1
positive124,-0.14425,-0.20744,-0.22883,-0.18011,-0.11946,-0.13001,-0.14945,-0.13489,-0.24827,-0.19886,-0.27295,-0.17397,-0.26697,-0.24643,-0.68451,-0.51986,-0.00342,1.79657,-0.16636,0.83604,-0.25519,-0.26769,-0.72972,-0.02533,-0.21662,-0.22454,1.24647,-0.1838,-0.19234,-0.27867,-0.0193,-0.29244,0.52246,-0.19169,-0.29705,-0.13857,0.3673,-0.28696,-0.86644,-0.28071,-0.21525,-0.38893,2.22944,-0.21571,-0.2232,-0.51752,-0.17099,-0.23907,-0.24428,0.66317,0.68815,-1.45854,0.35276,-0.28176,6.91262,-0.26424,-1.40526,1.28602,0.19543,0.13107,0.15334,-0.96446,-1.57663,-0.31883,-0.84538,-0.202,-1.36951,-0.35722,-0.18643,0.54484,1
positive125,-0.14053,-0.20534,-0.22663,-0.17728,-0.11419,-0.1259,-0.1477,-0.13296,-0.24189,-0.19685,-0.26701,-0.16713,-0.25589,-0.23897,-1.01283,-0.51986,0.07032,-0.92396,-0.11588,0.6761,3.86524,-0.26404,0.09137,-0.02019,-0.1826,-0.22454,1.1122,-0.1838,-0.18957,-0.26597,-0.14315,-0.28436,1.1062,-0.19169,1.2616,-0.13451,0.30121,-1.31198,-0.85176,-0.28071,-0.21525,-0.39982,-0.30461,-0.21123,-0.2232,0.55144,-0.52148,-0.23907,-0.24428,-0.59064,1.62485,2.14539,0.57925,-0.28003,-0.10657,0.49095,0.92649,2.08667,-0.16109,-0.2382,-0.9396,0.01729,-0.13902,-0.30826,0.11897,-0.202,-1.36951,2.84559,-0.18033,0.79675,1
